;Ano_de_Fabricacion;Tasacion_millones;Marca_encoded;Numero_asientos;Monto_Total_miles;Numero_Cuota_Permiso
6246;2017;5;19;5;1;0
6247;2017;7;54;4;0;1
6248;2017;3;19;2;0;0
6249;2014;4;91;5;0;0
6250;2024;20;116;5;5;0
6251;2023;7;38;2;1;0
6252;2022;24;88;5;3;1
6253;2021;15;85;5;2;1
6254;2013;3;19;5;0;0
6255;2020;9;86;5;1;1
6256;2019;5;16;5;1;0
6257;2015;6;81;5;1;0
6258;2022;8;19;2;1;1
6259;2015;7;109;4;1;0
6260;2022;3;129;1;0;0
6261;2019;5;19;5;1;0
6262;2022;6;30;4;1;0
6263;2014;4;54;5;0;0
6264;1998;1;113;3;0;0
6265;2020;5;38;5;0;1
6266;2023;10;116;5;2;0
6267;2011;3;91;5;0;0
6268;2012;6;91;4;0;1
6269;2021;14;88;5;2;1
6270;2019;15;37;4;2;1
6271;2021;7;81;5;1;0
6272;2023;13;86;4;1;1
6273;2012;5;91;2;1;0
6274;2016;8;54;5;1;0
6275;2018;5;54;4;0;1
6276;1989;0;19;5;0;0
6277;2016;6;113;5;1;0
6278;2014;4;126;1;0;0
6279;2019;8;19;5;1;0
6280;2012;4;54;4;0;0
6281;2012;3;42;5;0;0
6282;2017;5;19;3;1;0
6283;2023;1;50;2;0;0
6284;1998;1;37;4;0;0
6285;1996;1;116;5;0;0
6286;2019;6;99;5;1;0
6287;2016;3;54;3;0;0
6288;2022;7;16;5;0;1
6289;2024;10;86;5;1;1
6290;2014;4;71;5;0;0
6291;2007;4;88;4;0;0
6292;2024;14;54;5;1;1
6293;2023;10;86;5;2;0
6294;2019;5;42;5;1;0
6295;2017;17;85;3;4;0
6296;2013;3;19;4;0;0
6297;2018;6;54;5;1;0
6298;2024;10;38;2;2;0
6299;2015;8;84;5;1;0
6300;2022;1;50;1;0;0
6301;2022;10;113;5;2;0
6302;2014;3;113;5;0;0
6303;2017;4;54;5;0;0
6304;2013;2;19;4;0;0
6305;2012;5;91;5;1;0
6306;2012;2;19;4;0;0
6307;2019;12;19;5;1;1
6308;2012;6;62;5;1;0
6309;2016;8;54;5;1;0
6310;1997;1;19;5;0;0
6311;2022;10;74;3;1;1
6312;2020;8;37;5;1;0
6313;2014;4;95;5;0;0
6314;2013;7;54;5;1;0
6315;2022;1;126;2;0;0
6316;2016;3;19;2;0;0
6317;2014;3;91;4;0;0
6318;2009;0;50;1;0;0
6319;2015;7;54;5;1;0
6320;2023;18;109;5;4;0
6321;2016;4;48;1;0;0
6322;2014;4;91;4;0;0
6323;2021;9;19;4;1;0
6324;2021;16;54;3;2;1
6325;2023;15;109;5;3;0
6326;2008;3;116;4;0;1
6327;2013;4;71;5;0;0
6328;2018;11;91;5;2;0
6329;2005;1;71;5;0;0
6330;2006;2;54;5;0;0
6331;2019;9;88;5;2;0
6332;2022;8;19;2;1;0
6333;2023;9;32;5;1;1
6334;2012;4;113;5;0;0
6335;2024;12;19;5;2;0
6336;2024;68;85;2;26;0
6337;2017;5;91;5;1;0
6338;2012;2;19;5;0;0
6339;2017;9;54;5;1;1
6340;2024;19;83;5;5;0
6341;2015;9;123;5;2;0
6342;2011;3;95;4;0;0
6343;2022;1;126;2;0;0
6344;2022;8;28;4;1;1
6345;2021;9;16;5;1;0
6346;2020;6;16;5;1;0
6347;2008;3;54;5;0;1
6348;2019;7;86;5;0;1
6349;2012;4;91;5;0;0
6350;2010;4;19;5;0;0
6351;2019;13;37;7;3;0
6352;2013;3;91;4;0;0
6353;2019;8;86;4;1;0
6354;2012;3;19;5;0;0
6355;2019;8;36;5;1;0
6356;2025;13;63;7;3;0
6357;2008;4;111;5;0;0
6358;2017;5;19;4;1;0
6359;2014;1;50;1;0;0
6360;2018;8;81;8;1;0
6361;2022;16;54;2;4;0
6362;2022;12;123;5;2;0
6363;2022;7;16;4;1;0
6364;2007;4;50;5;0;0
6365;2012;3;95;3;0;0
6366;1998;1;91;4;0;0
6367;2016;11;85;3;2;0
6368;2015;4;41;4;0;0
6369;2025;3;50;2;0;0
6370;2019;6;19;4;1;0
6371;2021;9;86;5;1;1
6372;1997;1;113;2;0;0
6373;2016;7;109;5;1;0
6374;2016;3;16;5;0;0
6375;2012;2;19;5;0;0
6376;2021;9;18;4;1;0
6377;2016;12;84;5;3;0
6378;2020;6;86;5;1;0
6379;2018;7;59;5;1;0
6380;2011;6;37;5;1;0
6381;2008;6;85;5;1;0
6382;2013;7;71;2;1;0
6383;2008;3;54;2;0;0
6384;2017;6;49;5;1;0
6385;2022;8;19;2;1;1
6386;2022;8;59;4;1;1
6387;2019;5;59;4;1;0
6388;2004;2;113;4;0;1
6389;2012;4;54;5;0;0
6390;2017;11;54;3;2;0
6391;2021;11;19;5;2;0
6392;2019;14;33;2;3;0
6393;2018;19;31;5;2;1
6394;2005;1;99;5;0;0
6395;2013;4;71;5;0;0
6396;2017;4;19;5;0;0
6397;2013;2;113;4;0;0
6398;2014;3;54;4;0;0
6399;2020;8;19;5;1;0
6400;2013;3;19;5;0;0
6401;2022;9;38;2;2;0
6402;2024;13;116;5;3;0
6403;2022;7;11;5;1;0
6404;2014;2;41;5;0;0
6405;2017;6;84;5;1;0
6406;2010;4;91;5;0;0
6407;2012;2;19;5;0;0
6408;2021;6;32;5;1;0
6409;2001;1;113;5;0;0
6410;2022;24;87;4;7;0
6411;2019;12;19;4;2;0
6412;2005;1;19;5;0;0
6413;1999;1;84;5;0;0
6414;2018;13;54;2;3;0
6415;2022;9;74;4;1;0
6416;2021;10;39;5;2;0
6417;2009;9;85;5;1;0
6418;2023;11;86;5;2;0
6419;2017;5;71;4;1;0
6420;2017;9;54;2;2;0
6421;2008;2;19;5;0;0
6422;2018;33;8;5;11;0
6423;2011;3;21;2;0;0
6424;2023;41;19;4;14;0
6425;2011;6;8;5;0;1
6426;2007;2;95;4;0;0
6427;2022;16;54;2;4;0
6428;2023;12;59;4;2;0
6429;2022;22;19;5;6;0
6430;2022;9;11;5;2;0
6431;2022;10;65;5;2;0
6432;2012;4;54;5;0;0
6433;2015;3;54;4;0;0
6434;2017;5;86;5;1;0
6435;2012;2;42;5;0;0
6436;2012;5;113;4;1;0
6437;2013;5;31;5;1;0
6438;2017;9;54;2;2;0
6439;2011;2;54;4;0;0
6440;2019;6;71;5;1;0
6441;2023;3;52;1;0;0
6442;2013;5;116;5;1;0
6443;2011;3;91;5;0;0
6444;2012;5;91;5;1;0
6445;2019;5;54;5;0;1
6446;2018;9;84;5;1;1
6447;2015;4;54;5;0;0
6448;2015;3;19;5;0;1
6449;2014;6;91;5;1;0
6450;2020;5;42;5;1;0
6451;2023;9;16;5;1;1
6452;1997;1;111;5;0;1
6453;2024;18;37;5;4;0
6454;2021;15;21;5;3;0
6455;2018;9;54;5;1;0
6456;2023;10;81;5;2;0
6457;2020;11;81;1;2;0
6458;2020;6;32;5;1;0
6459;2021;11;65;5;1;1
6460;2019;11;19;4;2;0
6461;2022;8;19;2;1;0
6462;2008;2;36;4;0;0
6463;2018;9;116;4;2;0
6464;2018;6;91;4;1;0
6465;2019;9;109;4;1;0
6466;2013;10;37;6;2;0
6467;2019;5;54;5;1;0
6468;2023;15;54;5;3;0
6469;2024;9;59;4;2;0
6470;2015;10;84;4;2;0
6471;2014;6;84;4;1;0
6472;2023;9;71;5;1;0
6473;2014;6;54;3;1;0
6474;2018;8;86;4;1;0
6475;2006;3;84;5;0;0
6476;2012;3;91;5;0;0
6477;2014;4;19;2;0;0
6478;2011;1;113;5;0;0
6479;2019;6;99;5;0;1
6480;2020;7;71;5;1;1
6481;2022;14;91;4;2;1
6482;2024;9;19;2;1;1
6483;2021;13;71;5;1;1
6484;2011;6;54;5;1;0
6485;2012;3;54;5;0;0
6486;2013;6;54;5;1;0
6487;2016;10;111;3;2;0
6488;2011;2;19;5;0;0
6489;2010;3;54;5;0;0
6490;2006;2;113;5;0;1
6491;2017;5;32;5;0;1
6492;2016;4;11;4;0;1
6493;2021;7;86;4;1;1
6494;2024;9;16;5;1;0
6495;2017;4;16;5;0;0
6496;2013;2;59;5;0;0
6497;2010;2;19;5;0;0
6498;2015;10;19;5;2;0
6499;2016;3;32;4;0;0
6500;2022;8;19;5;1;0
6501;2006;2;113;2;0;0
6502;2018;6;113;5;1;0
6503;2018;6;36;4;1;0
6504;2013;3;81;6;0;0
6505;2011;2;88;2;0;0
6506;2016;5;95;5;1;0
6507;2018;9;91;5;2;0
6508;2015;7;109;5;1;0
6509;2021;10;42;4;2;0
6510;1998;1;99;2;0;0
6511;2009;4;54;5;0;0
6512;2013;5;113;5;1;0
6513;2023;12;83;5;2;0
6514;2023;22;109;5;3;1
6515;2023;1;50;1;0;0
6516;2017;6;19;5;1;0
6517;2019;5;54;5;1;0
6518;2017;10;54;2;2;0
6519;2022;7;32;5;1;0
6520;2018;8;71;5;1;1
6521;2019;12;19;4;1;1
6522;2022;8;18;3;1;0
6523;2006;2;54;5;0;0
6524;2023;12;42;5;2;0
6525;2011;1;113;4;0;0
6526;2023;5;7;2;1;0
6527;2023;3;126;2;0;0
6528;2016;4;59;5;0;0
6529;2018;7;95;3;1;0
6530;2023;10;54;5;2;0
6531;2015;4;5;5;0;0
6532;2017;6;21;5;1;0
6533;2017;9;81;5;1;0
6534;2023;7;16;5;1;0
6535;2015;4;86;5;0;0
6536;2025;11;30;7;2;0
6537;2019;6;18;5;1;0
6538;1997;1;113;3;0;0
6539;2011;2;19;4;0;0
6540;2021;5;68;1;1;0
6541;2009;3;123;5;0;0
6542;2019;7;16;7;1;0
6543;2018;7;21;4;1;0
6544;2013;5;19;7;1;0
6545;2017;8;54;3;1;0
6546;2012;3;81;4;0;0
6547;2006;3;91;5;0;0
6548;2007;2;54;5;0;0
6549;2015;3;54;5;0;0
6550;2019;12;116;5;2;0
6551;2006;2;19;5;0;0
6552;2011;5;91;5;1;0
6553;2019;7;59;4;1;0
6554;2015;4;123;5;0;0
6555;2025;23;54;3;6;0
6556;2017;7;18;5;1;0
6557;2004;1;19;4;0;0
6558;2023;9;16;5;1;1
6559;2024;36;8;5;12;0
6560;2022;17;83;3;4;0
6561;2024;10;38;2;2;0
6562;2023;11;28;7;2;0
6563;2022;16;54;5;4;0
6564;2024;20;50;5;5;0
6565;2018;7;95;4;1;0
6566;2009;3;37;5;0;0
6567;2021;8;42;5;1;0
6568;2018;7;86;5;1;0
6569;2015;5;81;3;1;0
6570;2005;2;54;3;0;0
6571;2023;10;54;5;2;0
6572;2021;8;113;2;1;0
6573;2024;12;30;7;1;1
6574;2022;9;86;5;1;0
6575;2017;6;116;4;1;0
6576;2019;8;36;5;1;0
6577;2022;10;49;4;2;0
6578;2020;5;38;4;0;1
6579;2019;18;54;5;2;1
6580;2017;5;113;5;1;0
6581;2024;39;71;4;7;1
6582;2000;1;24;5;0;0
6583;2023;6;38;2;1;0
6584;1987;1;85;5;0;0
6585;2016;10;88;5;2;0
6586;2023;12;54;5;2;0
6587;2023;14;86;5;3;0
6588;2019;7;19;5;1;0
6589;2008;1;113;4;0;0
6590;2010;3;37;5;0;0
6591;2019;6;54;5;1;0
6592;2022;11;16;4;2;0
6593;2013;3;19;4;0;0
6594;2017;9;91;2;1;1
6595;2024;23;88;5;6;0
6596;2008;3;24;5;0;0
6597;2001;1;19;5;0;0
6598;2013;5;71;5;0;0
6599;2019;13;62;4;3;0
6600;2018;8;81;4;1;0
6601;2012;3;95;2;0;0
6602;2024;9;126;2;1;0
6603;2012;5;54;5;1;0
6604;2018;5;54;5;1;0
6605;2004;1;99;5;0;0
6606;2022;9;113;5;1;0
6607;2014;2;113;5;0;0
6608;2004;2;111;5;0;0
6609;2024;15;86;5;3;0
6610;2012;2;19;5;0;0
6611;2023;34;19;5;11;0
6612;2018;5;113;4;1;0
6613;2013;5;88;4;1;0
6614;2016;3;54;5;0;0
6615;2004;1;37;5;0;0
6616;2007;5;54;3;1;0
6617;2019;6;18;4;1;0
6618;2021;18;85;1;4;0
6619;2021;7;28;5;1;0
6620;2009;4;54;5;0;0
6621;2015;6;49;5;1;0
6622;2018;6;21;5;1;0
6623;2013;5;71;4;1;0
6624;2024;6;16;3;1;0
6625;2017;4;54;5;0;0
6626;2024;17;19;5;4;0
6627;2011;2;59;5;0;0
6628;2012;5;88;5;1;0
6629;2023;13;59;5;3;0
6630;2013;6;3;5;0;1
6631;2020;12;91;5;2;0
6632;2014;3;19;4;0;0
6633;2018;4;30;5;0;0
6634;2020;7;71;5;1;1
6635;2006;2;113;5;0;0
6636;2022;8;86;5;1;0
6637;2010;2;123;4;0;0
6638;2024;23;5;5;6;0
6639;2023;8;19;5;1;0
6640;2013;7;62;5;1;0
6641;2023;11;86;5;2;0
6642;2022;15;109;5;3;0
6643;2013;2;131;4;0;0
6644;2021;12;16;4;2;0
6645;2008;5;54;4;1;0
6646;2020;14;88;4;3;0
6647;2017;4;50;1;0;0
6648;2021;6;19;2;1;0
6649;2014;4;113;5;0;0
6650;2010;3;91;4;0;0
6651;2014;4;19;5;0;0
6652;2020;6;59;5;1;0
6653;2014;4;86;5;0;0
6654;2024;15;50;5;3;0
6655;2018;7;81;5;1;0
6656;2021;6;29;7;0;1
6657;2016;5;84;5;1;0
6658;2005;2;54;5;0;0
6659;2000;1;113;4;0;0
6660;2014;6;54;3;1;0
6661;2015;8;71;6;1;0
6662;2015;3;16;5;0;0
6663;2023;11;59;5;2;0
6664;2012;3;91;4;0;0
6665;2004;2;19;4;0;0
6666;2012;3;85;5;0;0
6667;2024;12;86;4;2;0
6668;2019;17;37;5;4;0
6669;2016;7;109;4;1;0
6670;2021;7;32;5;1;0
6671;2022;14;88;5;1;1
6672;2018;5;59;5;1;0
6673;2015;2;113;5;0;0
6674;2017;4;54;5;0;0
6675;1997;1;50;5;0;0
6676;2022;9;54;4;1;1
6677;2013;3;54;5;0;0
6678;2013;3;103;5;0;0
6679;2022;10;86;5;2;0
6680;2022;17;41;5;2;1
6681;2021;9;39;5;1;1
6682;2025;15;16;7;2;1
6683;2016;17;37;4;2;1
6684;2017;8;116;5;1;0
6685;2012;6;8;5;0;1
6686;2016;4;19;5;0;0
6687;2020;7;86;4;1;1
6688;2020;4;50;2;0;0
6689;2021;18;85;1;4;0
6690;2021;8;86;5;1;0
6691;2000;1;71;5;0;0
6692;2011;2;59;5;0;0
6693;2016;4;54;5;0;0
6694;2016;4;91;4;0;0
6695;2023;9;30;5;2;0
6696;2016;5;71;5;1;0
6697;2010;1;32;4;0;0
6698;2007;2;19;4;0;0
6699;2006;4;116;5;0;0
6700;2001;1;19;5;0;0
6701;2024;68;85;2;26;0
6702;2013;2;113;5;0;0
6703;2019;12;87;5;1;1
6704;2021;27;19;5;8;0
6705;2017;7;37;5;1;0
6706;2015;6;84;5;1;0
6707;2023;8;19;5;1;0
6708;2018;12;111;5;2;0
6709;2010;2;19;5;0;0
6710;2001;1;95;2;0;0
6711;2019;20;91;5;5;0
6712;2012;3;81;8;0;0
6713;2016;5;11;5;1;0
6714;2010;2;71;5;0;0
6715;2020;7;16;5;1;0
6716;2018;5;38;2;1;0
6717;2022;12;65;5;2;0
6718;2013;4;81;5;0;0
6719;2023;9;113;5;1;0
6720;1999;1;19;5;0;0
6721;2001;2;111;5;0;0
6722;2021;1;126;1;0;0
6723;2019;5;32;5;0;0
6724;2012;3;113;2;0;0
6725;2013;3;81;8;0;0
6726;2013;4;54;5;0;0
6727;2017;5;36;2;1;0
6728;2013;3;81;8;0;0
6729;2021;8;95;4;1;1
6730;2012;5;54;4;0;1
6731;2019;7;113;5;1;0
6732;2018;7;113;5;1;0
6733;2022;9;28;7;1;1
6734;2015;5;81;5;1;0
6735;2020;6;32;5;0;1
6736;2013;3;71;5;0;0
6737;2016;6;84;5;1;0
6738;2020;2;50;1;0;0
6739;2020;9;95;2;2;0
6740;2007;5;54;4;1;0
6741;2001;2;54;5;0;1
6742;1998;2;111;5;0;0
6743;1981;0;4;5;0;0
6744;2002;2;54;5;0;0
6745;2017;5;19;5;0;1
6746;2022;8;11;5;1;0
6747;2022;2;6;1;0;0
6748;2016;5;118;2;1;0
6749;2023;9;86;4;1;0
6750;2014;2;12;4;0;0
6751;2018;5;16;5;1;0
6752;2014;3;71;4;0;0
6753;2024;8;32;2;1;1
6754;2022;9;86;5;1;1
6755;2021;13;109;5;3;0
6756;2008;0;50;4;0;0
6757;2018;14;37;5;3;0
6758;2023;13;65;5;3;0
6759;2018;5;18;5;1;0
6760;2009;2;54;5;0;0
6761;2015;3;113;4;0;0
6762;2017;4;19;4;0;1
6763;2016;7;84;5;0;1
6764;2007;1;19;5;0;0
6765;2021;7;86;5;1;0
6766;2013;5;19;4;1;0
6767;2019;5;18;5;1;0
6768;2017;6;54;5;1;0
6769;2023;12;19;5;1;1
6770;2020;7;71;5;1;1
6771;2018;6;95;4;0;1
6772;2017;11;54;7;1;1
6773;1996;1;116;5;0;0
6774;2012;5;71;7;1;0
6775;2022;1;126;1;0;0
6776;2021;15;54;2;3;0
6777;2018;10;91;5;2;0
6778;2016;7;19;5;1;0
6779;1998;1;123;2;0;0
6780;2020;6;74;5;1;0
6781;2023;12;109;5;2;0
6782;2020;19;36;5;5;0
6783;2020;2;50;1;0;0
6784;2012;3;91;4;0;0
6785;2024;12;19;5;3;0
6786;2013;3;19;4;0;1
6787;2019;6;71;5;0;1
6788;2022;3;129;1;0;0
6789;2019;14;57;5;3;0
6790;2023;9;11;5;2;0
6791;2018;9;62;5;1;0
6792;2008;4;113;3;0;0
6793;2019;47;85;4;17;0
6794;2020;8;59;5;1;1
6795;2020;2;50;2;0;0
6796;2015;5;71;5;1;0
6797;2019;6;19;4;0;1
6798;2018;5;123;5;0;1
6799;2020;3;115;1;0;0
6800;2008;3;19;5;0;0
6801;2010;5;31;8;1;0
6802;2019;7;16;7;1;0
6803;2021;6;38;2;1;0
6804;2018;6;16;5;1;0
6805;2004;2;116;5;0;0
6806;2014;4;54;5;0;0
6807;2021;10;95;2;1;1
6808;2019;5;54;5;1;0
6809;2005;4;54;5;0;0
6810;2020;7;123;4;1;0
6811;2019;6;113;5;1;0
6812;2018;9;81;4;1;0
6813;2021;6;38;5;0;1
6814;2018;8;81;8;1;0
6815;2014;4;19;5;0;0
6816;2021;2;122;2;0;0
6817;2015;4;113;4;0;0
6818;2018;1;50;1;0;0
6819;2021;1;90;1;0;0
6820;2022;8;32;5;1;0
6821;2021;8;91;5;1;0
6822;2009;3;19;2;0;0
6823;2019;5;54;5;0;1
6824;2004;5;8;5;1;0
6825;2007;3;37;4;0;0
6826;2021;6;19;2;1;0
6827;2013;3;42;4;0;0
6828;2020;7;86;5;1;0
6829;2018;8;109;5;1;1
6830;2005;3;71;5;0;0
6831;2015;8;54;3;1;0
6832;2022;11;30;4;2;0
6833;2002;2;71;2;0;0
6834;2022;9;30;5;2;0
6835;2022;8;71;5;1;0
6836;2024;10;19;5;2;0
6837;2016;8;81;5;1;1
6838;2022;11;16;5;1;1
6839;2019;8;19;5;1;0
6840;2018;8;84;5;1;0
6841;2017;4;79;5;0;0
6842;2023;9;113;5;2;0
6843;2022;12;59;2;2;0
6844;2022;26;85;2;8;0
6845;2015;2;113;5;0;0
6846;2018;10;8;4;1;1
6847;2017;6;21;2;0;1
6848;2016;10;8;2;2;0
6849;2012;5;31;7;1;0
6850;2009;4;54;9;0;0
6851;2014;2;16;5;0;0
6852;2021;13;109;5;3;0
6853;2021;7;95;5;1;0
6854;2023;13;16;5;1;1
6855;2022;10;74;3;1;1
6856;2017;5;18;5;1;0
6857;2023;11;86;4;1;1
6858;2019;10;88;4;2;0
6859;2007;2;19;5;0;0
6860;2017;9;54;4;1;0
6861;2010;1;16;3;0;0
6862;2015;8;84;5;1;0
6863;2014;4;54;5;0;0
6864;2022;6;74;2;1;0
6865;2022;16;54;4;4;0
6866;2021;8;54;5;1;0
6867;2021;12;21;5;2;0
6868;2021;7;86;5;1;0
6869;2014;3;91;4;0;0
6870;2023;9;39;3;2;0
6871;1998;1;111;5;0;1
6872;2019;7;16;7;1;0
6873;2022;13;18;5;1;1
6874;2017;6;50;2;1;0
6875;2011;3;95;5;0;0
6876;2020;14;19;5;3;0
6877;2022;16;54;5;4;0
6878;2014;6;84;5;1;0
6879;2010;2;71;4;0;0
6880;2010;1;12;5;0;0
6881;2013;3;19;5;0;0
6882;2005;2;54;5;0;0
6883;2020;8;113;5;1;0
6884;2014;7;62;4;1;0
6885;2020;9;86;5;1;0
6886;2022;6;74;5;1;0
6887;1998;1;116;5;0;0
6888;2025;102;85;2;42;0
6889;2021;7;54;5;0;1
6890;2012;3;54;4;0;0
6891;2021;6;74;2;1;0
6892;2019;8;95;2;1;0
6893;2013;4;81;4;0;0
6894;2006;2;54;5;0;0
6895;2014;7;71;5;1;0
6896;2021;7;81;5;1;0
6897;2011;3;91;5;0;0
6898;2013;3;91;5;0;0
6899;2016;7;99;4;0;1
6900;2020;9;54;5;2;0
6901;2021;8;81;5;1;1
6902;2023;11;30;5;2;0
6903;2016;9;71;2;1;0
6904;2000;2;85;2;0;0
6905;1998;1;91;5;0;0
6906;2021;7;19;5;1;0
6907;2013;2;19;4;0;0
6908;2019;17;85;5;2;1
6909;2018;6;113;4;1;0
6910;2023;11;97;2;2;0
6911;2014;1;113;1;0;0
6912;2016;8;84;5;1;0
6913;1996;1;19;5;0;0
6914;2013;8;71;5;1;1
6915;2021;13;116;5;3;0
6916;2010;0;107;2;0;0
6917;2012;3;54;5;0;1
6918;2024;3;6;2;0;0
6919;2022;58;8;4;22;0
6920;2014;4;54;4;0;0
6921;2004;3;37;5;0;0
6922;2022;8;38;5;1;0
6923;2016;5;81;4;1;0
6924;2013;4;84;5;0;0
6925;2021;9;30;5;1;1
6926;2013;3;91;5;0;0
6927;2001;2;19;5;0;0
6928;2023;14;86;5;2;1
6929;2024;7;30;4;1;1
6930;2022;14;116;5;3;0
6931;2023;1;50;1;0;0
6932;2001;1;19;5;0;0
6933;2022;10;21;4;2;0
6934;2022;9;99;5;2;0
6935;2016;2;126;1;0;0
6936;2012;3;103;5;0;0
6937;2015;3;19;5;0;0
6938;2015;1;50;1;0;0
6939;2022;9;54;5;1;0
6940;2017;11;88;4;2;0
6941;2010;3;116;5;0;0
6942;2004;4;54;7;0;0
6943;2022;9;19;5;2;0
6944;2017;4;113;5;0;0
6945;2021;0;90;1;0;0
6946;2021;7;86;5;1;0
6947;2019;12;54;2;1;1
6948;2018;4;54;5;0;0
6949;1993;1;19;4;0;0
6950;2008;1;19;4;0;0
6951;2006;3;113;3;0;0
6952;2018;8;116;5;1;0
6953;2016;4;113;5;0;0
6954;2022;8;38;4;1;0
6955;2010;3;42;5;0;0
6956;2015;10;116;4;2;0
6957;2017;9;91;5;1;0
6958;2009;3;54;2;0;0
6959;2012;2;54;5;0;0
6960;2023;1;50;1;0;0
6961;2014;3;19;5;0;0
6962;2011;9;50;5;2;0
6963;2014;4;99;5;0;0
6964;2005;2;19;4;0;0
6965;2022;7;86;5;1;0
6966;2018;5;86;3;1;0
6967;2010;3;19;5;0;0
6968;2005;2;54;5;0;0
6969;2022;20;54;5;2;1
6970;2016;8;54;3;1;0
6971;2024;12;42;5;1;1
6972;2022;15;109;5;3;0
6973;2013;3;19;5;0;0
6974;2018;11;3;4;2;0
6975;2014;4;95;4;0;0
6976;2011;2;54;5;0;0
6977;2007;3;37;5;0;0
6978;2014;3;54;5;0;0
6979;2018;5;38;2;1;0
6980;2013;2;19;5;0;0
6981;2011;2;36;2;0;0
6982;2016;4;59;6;0;0
6983;2020;9;95;5;2;0
6984;2007;2;36;2;0;0
6985;2006;4;54;5;0;1
6986;2016;8;54;5;1;0
6987;2014;7;109;5;1;0
6988;2024;11;30;5;2;0
6989;2024;16;41;5;2;1
6990;2014;6;91;5;1;0
6991;2008;3;113;5;0;0
6992;2012;3;103;5;0;0
6993;2024;10;86;5;2;0
6994;2022;8;71;5;1;0
6995;2021;10;59;5;2;0
6996;2022;10;86;5;2;0
6997;2019;8;81;5;1;0
6998;2024;13;63;5;1;1
6999;2014;8;84;5;1;0
7000;2015;7;91;5;1;0
7001;2024;9;86;5;1;1
7002;2014;4;54;5;0;1
7003;2012;2;19;4;0;0
7004;2009;2;54;4;0;0
7005;2015;7;71;5;1;0
7006;2021;10;54;5;2;0
7007;2014;5;95;5;1;0
7008;2012;3;54;5;0;0
7009;2014;3;71;5;0;0
7010;1997;1;91;5;0;0
7011;2019;37;124;5;12;0
7012;2019;2;126;2;0;0
7013;2010;3;71;7;0;0
7014;2017;4;59;5;0;0
7015;2015;4;54;5;0;0
7016;2018;9;116;5;1;1
7017;2020;8;59;5;1;0
7018;2011;6;62;5;1;0
7019;2022;1;50;1;0;0
7020;2023;9;86;5;1;0
7021;2018;5;19;5;1;0
7022;2014;3;12;5;0;0
7023;2014;7;87;5;1;0
7024;2006;2;19;5;0;0
7025;2022;8;59;5;1;0
7026;2019;3;5;2;0;0
7027;2013;9;19;7;1;0
7028;2019;6;19;5;1;0
7029;2013;3;113;4;0;0
7030;2001;1;113;4;0;0
7031;2014;0;50;1;0;0
7032;2013;7;50;5;1;0
7033;2016;4;16;5;0;0
7034;2020;5;38;5;1;0
7035;2008;3;113;5;0;0
7036;2020;1;7;2;0;0
7037;2012;3;36;4;0;0
7038;2017;12;109;7;2;0
7039;2017;5;54;5;1;0
7040;2013;3;113;5;0;0
7041;2020;5;19;4;0;1
7042;2014;2;41;5;0;0
7043;2006;2;54;5;0;0
7044;2018;7;21;2;1;0
7045;2011;3;91;4;0;0
7046;2019;10;83;5;2;0
7047;2021;9;30;5;1;1
7048;2021;2;122;2;0;0
7049;2019;5;54;5;0;1
7050;2022;10;21;5;2;0
7051;2017;9;106;5;2;0
7052;2014;7;37;3;1;0
7053;2021;6;16;5;1;0
7054;2016;5;18;5;0;1
7055;2015;4;41;5;0;0
7056;2015;3;19;3;0;0
7057;2011;4;113;5;0;0
7058;2013;4;109;3;0;0
7059;2008;2;116;5;0;0
7060;2023;11;86;5;2;0
7061;2021;5;19;5;0;1
7062;2013;3;19;3;0;0
7063;2023;10;19;5;2;0
7064;2024;15;71;4;2;1
7065;2015;10;84;7;2;0
7066;2024;7;113;5;1;0
7067;2020;10;91;5;2;0
7068;2022;10;30;7;1;1
7069;2022;3;122;2;0;0
7070;2023;15;59;7;2;1
7071;2016;12;36;5;1;1
7072;2014;10;54;7;2;0
7073;2013;3;36;4;0;0
7074;2003;2;95;5;0;0
7075;2022;12;65;5;1;1
7076;2016;8;84;5;1;0
7077;2023;1;50;1;0;0
7078;2017;4;113;5;0;0
7079;2020;12;49;5;2;0
7080;2018;10;19;5;2;0
7081;2022;10;86;5;1;1
7082;2021;13;109;5;3;0
7083;2012;3;71;5;0;0
7084;2022;8;38;2;1;0
7085;2019;15;37;4;2;1
7086;2021;10;30;7;2;0
7087;2009;2;54;5;0;0
7088;2013;3;19;5;0;0
7089;2012;6;109;4;1;0
7090;2016;7;84;5;1;0
7091;2007;3;19;4;0;0
7092;2020;13;88;5;3;0
7093;2016;3;19;3;0;0
7094;2024;8;30;2;1;0
7095;2004;2;31;5;0;0
7096;2023;9;86;5;2;0
7097;2021;7;32;4;0;1
7098;2022;12;59;3;1;1
7099;2019;5;54;5;0;1
7100;2014;7;54;5;1;0
7101;2009;1;113;5;0;0
7102;2022;10;86;5;1;1
7103;2024;13;50;5;3;0
7104;2006;2;36;5;0;1
7105;2025;18;64;5;4;0
7106;2011;2;54;5;0;1
7107;2023;11;19;5;2;0
7108;2009;2;116;5;0;0
7109;2013;6;54;5;1;0
7110;2013;3;54;5;0;0
7111;2013;3;103;5;0;0
7112;2016;12;61;5;1;1
7113;2008;2;103;5;0;0
7114;2018;7;113;4;1;0
7115;2014;7;19;5;1;0
7116;2013;7;19;5;1;0
